10492,2004-04-01 00:00:00,42,20,11.2,212.8,Singaporean Hokkien Fried Mee,Grains/Cereals
10493,2004-04-02 00:00:00,65,15,16.8,226.79999,Louisiana Fiery Hot Pepper Sauce,Condiments
10493,2004-04-02 00:00:00,66,10,13.6,122.39999,Louisiana Hot Spiced Okra,Condiments
10493,2004-04-02 00:00:00,69,10,28.8,259.19998,Gudbrandsdalsost,Dairy Products
10494,2004-04-02 00:00:00,56,30,30.4,912,Gnocchi di nonna Alice,Grains/Cereals
10495,2004-04-03 00:00:00,23,10,7.2,72,Tunnbröd,Grains/Cereals
10495,2004-04-03 00:00:00,41,20,7.7,154,Jack's New England Clam Chowder,Seafood
10495,2004-04-03 00:00:00,77,5,10.4,52,Original Frankfurter grüne Soße,Condiments
10496,2004-04-04 00:00:00,31,20,10,190,Gorgonzola Telino,Dairy Products
10497,2004-04-04 00:00:00,56,14,30.4,425.60001,Gnocchi di nonna Alice,Grains/Cereals
10497,2004-04-04 00:00:00,72,25,27.8,695,Mozzarella di Giovanni,Dairy Products
10497,2004-04-04 00:00:00,77,25,10.4,260,Original Frankfurter grüne Soße,Condiments
10498,2004-04-07 00:00:00,24,14,4.5,63,Guaraná Fantástica,Beverages
10498,2004-04-07 00:00:00,40,5,18.4,92,Boston Crab Meat,Seafood
10498,2004-04-07 00:00:00,42,30,14,420,Singaporean Hokkien Fried Mee,Grains/Cereals
10499,2004-04-08 00:00:00,28,20,45.6,912,Rössle Sauerkraut,Produce
10499,2004-04-08 00:00:00,49,25,20,500,Maxilaku,Confections
10500,2004-04-09 00:00:00,15,12,15.5,176.7,Genen Shouyu,Condiments
10500,2004-04-09 00:00:00,28,8,45.6,346.56,Rössle Sauerkraut,Produce
10501,2004-04-09 00:00:00,54,20,7.45,149,Tourtière,Meat/Poultry
10502,2004-04-10 00:00:00,45,21,9.5,199.5,Rogede sild,Seafood
10502,2004-04-10 00:00:00,53,6,32.8,196.8,Perth Pasties,Meat/Poultry
10502,2004-04-10 00:00:00,67,30,14,420,Laughing Lumberjack Lager,Beverages
10503,2004-04-11 00:00:00,14,70,23.25,1627.5,Tofu,Produce
10503,2004-04-11 00:00:00,65,20,21.05,421,Louisiana Fiery Hot Pepper Sauce,Condiments
10504,2004-04-11 00:00:00,2,12,19,228,Chang,Beverages
10504,2004-04-11 00:00:00,21,12,10,120,Sir Rodney's Scones,Confections
10504,2004-04-11 00:00:00,53,10,32.8,328,Perth Pasties,Meat/Poultry
10504,2004-04-11 00:00:00,61,25,28.5,712.5,Sirop d'érable,Condiments
10505,2004-04-14 00:00:00,62,3,49.3,147.89999,Tarte au sucre,Confections
10506,2004-04-15 00:00:00,25,18,14,226.79999,NuNuCa Nuß-Nougat-Creme,Confections
10506,2004-04-15 00:00:00,70,14,15,189,Outback Lager,Beverages
10507,2004-04-15 00:00:00,43,15,46,586.5,Ipoh Coffee,Beverages
10507,2004-04-15 00:00:00,48,15,12.75,162.5625,Chocolade,Confections
10508,2004-04-16 00:00:00,13,10,6,60,Konbu,Seafood
10508,2004-04-16 00:00:00,39,10,18,180,Chartreuse verte,Beverages
10509,2004-04-17 00:00:00,28,3,45.6,136.8,Rössle Sauerkraut,Produce
10510,2004-04-18 00:00:00,29,36,123.79,4456.4399,Thüringer Rostbratwurst,Meat/Poultry
10510,2004-04-18 00:00:00,75,36,7.75,251.09999,Rhönbräu Klosterbier,Beverages
10511,2004-04-18 00:00:00,4,50,22,935,Chef Anton's Cajun Seasoning,Condiments
10511,2004-04-18 00:00:00,7,50,30,1275,Uncle Bob's Organic Dried Pears,Produce
10511,2004-04-18 00:00:00,8,10,40,340,Northwoods Cranberry Sauce,Condiments
10512,2004-04-21 00:00:00,24,10,4.5,38.25,Guaraná Fantástica,Beverages
10512,2004-04-21 00:00:00,46,9,12,91.800003,Spegesild,Seafood
10512,2004-04-21 00:00:00,47,6,9.5,48.450001,Zaanse koeken,Confections
10512,2004-04-21 00:00:00,60,12,34,346.80002,Camembert Pierrot,Dairy Products
10513,2004-04-22 00:00:00,21,40,10,320,Sir Rodney's Scones,Confections
10513,2004-04-22 00:00:00,32,50,32,1280,Mascarpone Fabioli,Dairy Products
10513,2004-04-22 00:00:00,61,15,28.5,342,Sirop d'érable,Condiments
10514,2004-04-22 00:00:00,20,39,81,3159,Sir Rodney's Marmalade,Confections
10514,2004-04-22 00:00:00,28,35,45.6,1596,Rössle Sauerkraut,Produce
10514,2004-04-22 00:00:00,56,70,38,2660,Gnocchi di nonna Alice,Grains/Cereals
10514,2004-04-22 00:00:00,65,39,21.05,820.95001,Louisiana Fiery Hot Pepper Sauce,Condiments
10514,2004-04-22 00:00:00,75,50,7.75,387.5,Rhönbräu Klosterbier,Beverages
10515,2004-04-23 00:00:00,9,16,97,1319.2001,Mishi Kobe Niku,Meat/Poultry
10515,2004-04-23 00:00:00,16,50,17.45,872.5,Pavlova,Confections
10515,2004-04-23 00:00:00,27,120,43.9,5268,Schoggi Schokolade,Confections
10515,2004-04-23 00:00:00,33,16,2.5,34,Geitost,Dairy Products
10515,2004-04-23 00:00:00,60,84,34,2427.6001,Camembert Pierrot,Dairy Products
10516,2004-04-24 00:00:00,18,25,62.5,1406.25,Carnarvon Tigers,Seafood
10516,2004-04-24 00:00:00,41,80,9.65,694.79999,Jack's New England Clam Chowder,Seafood
10516,2004-04-24 00:00:00,42,20,14,280,Singaporean Hokkien Fried Mee,Grains/Cereals
10517,2004-04-24 00:00:00,52,6,7,42,Filo Mix,Grains/Cereals
10517,2004-04-24 00:00:00,59,4,55,220,Raclette Courdavault,Dairy Products
10517,2004-04-24 00:00:00,70,6,15,90,Outback Lager,Beverages
10518,2004-04-25 00:00:00,24,5,4.5,22.5,Guaraná Fantástica,Beverages
10518,2004-04-25 00:00:00,38,15,263.5,3952.5,Côte de Blaye,Beverages
10518,2004-04-25 00:00:00,44,9,19.45,175.05,Gula Malacca,Condiments
10519,2004-04-28 00:00:00,10,16,31,471.19998,Ikura,Seafood
10519,2004-04-28 00:00:00,56,40,38,1520,Gnocchi di nonna Alice,Grains/Cereals
10519,2004-04-28 00:00:00,60,10,34,323,Camembert Pierrot,Dairy Products
10520,2004-04-29 00:00:00,24,8,4.5,36,Guaraná Fantástica,Beverages
10520,2004-04-29 00:00:00,53,5,32.8,164,Perth Pasties,Meat/Poultry
10521,2004-04-29 00:00:00,35,3,18,54,Steeleye Stout,Beverages
10521,2004-04-29 00:00:00,41,10,9.65,96.5,Jack's New England Clam Chowder,Seafood
10521,2004-04-29 00:00:00,68,6,12.5,75,Scottish Longbreads,Confections
10522,2004-04-30 00:00:00,1,40,18,576,Chai,Beverages
10522,2004-04-30 00:00:00,8,24,40,960,Northwoods Cranberry Sauce,Condiments
10522,2004-04-30 00:00:00,30,20,25.89,414.23999,Nord-Ost Matjeshering,Seafood
10522,2004-04-30 00:00:00,40,25,18.4,368,Boston Crab Meat,Seafood
10523,2004-05-01 00:00:00,17,25,39,877.5,Alice Mutton,Meat/Poultry
10523,2004-05-01 00:00:00,20,15,81,1093.5,Sir Rodney's Marmalade,Confections
10523,2004-05-01 00:00:00,37,18,26,421.19998,Gravad lax,Seafood
10523,2004-05-01 00:00:00,41,6,9.65,52.110001,Jack's New England Clam Chowder,Seafood
10524,2004-05-01 00:00:00,10,2,31,62,Ikura,Seafood
10524,2004-05-01 00:00:00,30,10,25.89,258.89999,Nord-Ost Matjeshering,Seafood
10524,2004-05-01 00:00:00,43,60,46,2760,Ipoh Coffee,Beverages
10524,2004-05-01 00:00:00,54,15,7.45,111.75,Tourtière,Meat/Poultry
10525,2004-05-02 00:00:00,36,30,19,570,Inlagd Sill,Seafood
10525,2004-05-02 00:00:00,40,15,18.4,248.39999,Boston Crab Meat,Seafood
10526,2004-05-05 00:00:00,1,8,18,122.4,Chai,Beverages
10526,2004-05-05 00:00:00,13,10,6,60,Konbu,Seafood
10526,2004-05-05 00:00:00,56,30,38,969,Gnocchi di nonna Alice,Grains/Cereals
10527,2004-05-05 00:00:00,4,50,22,990,Chef Anton's Cajun Seasoning,Condiments
10527,2004-05-05 00:00:00,36,30,19,513,Inlagd Sill,Seafood
10528,2004-05-06 00:00:00,11,3,21,63,Queso Cabrales,Dairy Products
10528,2004-05-06 00:00:00,33,8,2.5,16,Geitost,Dairy Products
10528,2004-05-06 00:00:00,72,9,34.8,313.20001,Mozzarella di Giovanni,Dairy Products
10529,2004-05-07 00:00:00,55,14,24,336,Pâté chinois,Meat/Poultry
10529,2004-05-07 00:00:00,68,20,12.5,250,Scottish Longbreads,Confections
10529,2004-05-07 00:00:00,69,10,36,360,Gudbrandsdalsost,Dairy Products
10530,2004-05-08 00:00:00,17,40,39,1560,Alice Mutton,Meat/Poultry
10530,2004-05-08 00:00:00,43,25,46,1150,Ipoh Coffee,Beverages
10530,2004-05-08 00:00:00,61,20,28.5,570,Sirop d'érable,Condiments
10530,2004-05-08 00:00:00,76,50,18,900,Lakkalikööri,Beverages
10531,2004-05-08 00:00:00,59,2,55,110,Raclette Courdavault,Dairy Products
10532,2004-05-09 00:00:00,30,15,25.89,388.35001,Nord-Ost Matjeshering,Seafood
10532,2004-05-09 00:00:00,66,24,17,408,Louisiana Hot Spiced Okra,Condiments
10533,2004-05-12 00:00:00,4,50,22,1045,Chef Anton's Cajun Seasoning,Condiments
10533,2004-05-12 00:00:00,72,24,34.8,835.20001,Mozzarella di Giovanni,Dairy Products
10533,2004-05-12 00:00:00,73,24,15,342,Röd Kaviar,Seafood
10534,2004-05-12 00:00:00,30,10,25.89,258.89999,Nord-Ost Matjeshering,Seafood
10534,2004-05-12 00:00:00,40,10,18.4,147.2,Boston Crab Meat,Seafood
10534,2004-05-12 00:00:00,54,10,7.45,59.600002,Tourtière,Meat/Poultry
10535,2004-05-13 00:00:00,11,50,21,945,Queso Cabrales,Dairy Products
10535,2004-05-13 00:00:00,40,10,18.4,165.59999,Boston Crab Meat,Seafood
10535,2004-05-13 00:00:00,57,5,19.5,87.75,Ravioli Angelo,Grains/Cereals
10535,2004-05-13 00:00:00,59,15,55,742.5,Raclette Courdavault,Dairy Products
10536,2004-05-14 00:00:00,12,15,38,427.5,Queso Manchego La Pastora,Dairy Products
10536,2004-05-14 00:00:00,31,20,12.5,250,Gorgonzola Telino,Dairy Products
10536,2004-05-14 00:00:00,33,30,2.5,75,Geitost,Dairy Products
10536,2004-05-14 00:00:00,60,35,34,892.5,Camembert Pierrot,Dairy Products
10537,2004-05-14 00:00:00,31,30,12.5,375,Gorgonzola Telino,Dairy Products
10537,2004-05-14 00:00:00,51,6,53,318,Manjimup Dried Apples,Produce
10537,2004-05-14 00:00:00,58,20,13.25,265,Escargots de Bourgogne,Seafood
10537,2004-05-14 00:00:00,72,21,34.8,730.79999,Mozzarella di Giovanni,Dairy Products
10537,2004-05-14 00:00:00,73,9,15,135,Röd Kaviar,Seafood
10538,2004-05-15 00:00:00,70,7,15,105,Outback Lager,Beverages
10538,2004-05-15 00:00:00,72,1,34.8,34.799999,Mozzarella di Giovanni,Dairy Products
10539,2004-05-16 00:00:00,13,8,6,48,Konbu,Seafood
10539,2004-05-16 00:00:00,21,15,10,150,Sir Rodney's Scones,Confections
10539,2004-05-16 00:00:00,33,15,2.5,37.5,Geitost,Dairy Products
10539,2004-05-16 00:00:00,49,6,20,120,Maxilaku,Confections
10540,2004-05-19 00:00:00,3,60,10,600,Aniseed Syrup,Condiments
10540,2004-05-19 00:00:00,26,40,31.23,1249.2,Gumbär Gummibärchen,Confections
10540,2004-05-19 00:00:00,38,30,263.5,7905,Côte de Blaye,Beverages
10540,2004-05-19 00:00:00,68,35,12.5,437.5,Scottish Longbreads,Confections
10541,2004-05-19 00:00:00,24,35,4.5,141.75,Guaraná Fantástica,Beverages
10541,2004-05-19 00:00:00,38,4,263.5,948.59998,Côte de Blaye,Beverages
10541,2004-05-19 00:00:00,65,36,21.05,682.01996,Louisiana Fiery Hot Pepper Sauce,Condiments
10541,2004-05-19 00:00:00,71,9,21.5,174.14999,Flotemysost,Dairy Products
10542,2004-05-20 00:00:00,11,15,21,299.25,Queso Cabrales,Dairy Products
10542,2004-05-20 00:00:00,54,24,7.45,169.86,Tourtière,Meat/Poultry
10543,2004-05-21 00:00:00,12,30,38,969,Queso Manchego La Pastora,Dairy Products
10543,2004-05-21 00:00:00,23,70,9,535.5,Tunnbröd,Grains/Cereals
10544,2004-05-21 00:00:00,28,7,45.6,319.20001,Rössle Sauerkraut,Produce
10544,2004-05-21 00:00:00,67,7,14,98,Laughing Lumberjack Lager,Beverages
10545,2004-05-22 00:00:00,11,10,21,210,Queso Cabrales,Dairy Products
10546,2004-05-23 00:00:00,7,10,30,300,Uncle Bob's Organic Dried Pears,Produce
10546,2004-05-23 00:00:00,35,30,18,540,Steeleye Stout,Beverages
10546,2004-05-23 00:00:00,62,40,49.3,1972,Tarte au sucre,Confections
10547,2004-05-23 00:00:00,32,24,32,652.80005,Mascarpone Fabioli,Dairy Products
10547,2004-05-23 00:00:00,36,60,19,1140,Inlagd Sill,Seafood
10548,2004-05-26 00:00:00,34,10,14,105,Sasquatch Ale,Beverages
10548,2004-05-26 00:00:00,41,14,9.65,135.10001,Jack's New England Clam Chowder,Seafood
10549,2004-05-27 00:00:00,31,55,12.5,584.375,Gorgonzola Telino,Dairy Products
10549,2004-05-27 00:00:00,45,100,9.5,807.5,Rogede sild,Seafood
10549,2004-05-27 00:00:00,51,48,53,2162.4001,Manjimup Dried Apples,Produce
10550,2004-05-28 00:00:00,17,8,39,280.79999,Alice Mutton,Meat/Poultry
10550,2004-05-28 00:00:00,19,10,9.2,92,Teatime Chocolate Biscuits,Confections
10550,2004-05-28 00:00:00,21,6,10,54,Sir Rodney's Scones,Confections
10550,2004-05-28 00:00:00,61,10,28.5,256.5,Sirop d'érable,Condiments
10551,2004-05-28 00:00:00,16,40,17.45,593.29999,Pavlova,Confections
10551,2004-05-28 00:00:00,35,20,18,306,Steeleye Stout,Beverages
10551,2004-05-28 00:00:00,44,40,19.45,778,Gula Malacca,Condiments
10552,2004-05-29 00:00:00,69,18,36,648,Gudbrandsdalsost,Dairy Products
10552,2004-05-29 00:00:00,75,30,7.75,232.5,Rhönbräu Klosterbier,Beverages
10553,2004-05-30 00:00:00,11,15,21,315,Queso Cabrales,Dairy Products
10553,2004-05-30 00:00:00,16,14,17.45,244.3,Pavlova,Confections
10553,2004-05-30 00:00:00,22,24,21,504,Gustaf's Knäckebröd,Grains/Cereals
10553,2004-05-30 00:00:00,31,30,12.5,375,Gorgonzola Telino,Dairy Products
10553,2004-05-30 00:00:00,35,6,18,108,Steeleye Stout,Beverages
10554,2004-05-30 00:00:00,16,30,17.45,497.32498,Pavlova,Confections
10554,2004-05-30 00:00:00,23,20,9,171,Tunnbröd,Grains/Cereals
10554,2004-05-30 00:00:00,62,20,49.3,936.70001,Tarte au sucre,Confections
10554,2004-05-30 00:00:00,77,10,13,123.5,Original Frankfurter grüne Soße,Condiments
10555,2004-06-02 00:00:00,14,30,23.25,558,Tofu,Produce
10555,2004-06-02 00:00:00,19,35,9.2,257.60001,Teatime Chocolate Biscuits,Confections
10555,2004-06-02 00:00:00,24,18,4.5,64.800003,Guaraná Fantástica,Beverages
10555,2004-06-02 00:00:00,51,20,53,848,Manjimup Dried Apples,Produce
10555,2004-06-02 00:00:00,56,40,38,1216,Gnocchi di nonna Alice,Grains/Cereals
10556,2004-06-03 00:00:00,72,24,34.8,835.20001,Mozzarella di Giovanni,Dairy Products
10557,2004-06-03 00:00:00,64,30,33.25,997.5,Wimmers gute Semmelknödel,Grains/Cereals
10557,2004-06-03 00:00:00,75,20,7.75,155,Rhönbräu Klosterbier,Beverages
10558,2004-06-04 00:00:00,47,25,9.5,237.5,Zaanse koeken,Confections
10558,2004-06-04 00:00:00,51,20,53,1060,Manjimup Dried Apples,Produce
10558,2004-06-04 00:00:00,52,30,7,210,Filo Mix,Grains/Cereals
10558,2004-06-04 00:00:00,53,18,32.8,590.40002,Perth Pasties,Meat/Poultry
10558,2004-06-04 00:00:00,73,3,15,45,Röd Kaviar,Seafood
10559,2004-06-05 00:00:00,41,12,9.65,110.01,Jack's New England Clam Chowder,Seafood
10559,2004-06-05 00:00:00,55,18,24,410.39999,Pâté chinois,Meat/Poultry
10560,2004-06-06 00:00:00,30,20,25.89,517.79999,Nord-Ost Matjeshering,Seafood
10560,2004-06-06 00:00:00,62,15,49.3,554.625,Tarte au sucre,Confections
10561,2004-06-06 00:00:00,44,10,19.45,194.5,Gula Malacca,Condiments
10561,2004-06-06 00:00:00,51,50,53,2650,Manjimup Dried Apples,Produce
10562,2004-06-09 00:00:00,33,20,2.5,45,Geitost,Dairy Products
10562,2004-06-09 00:00:00,62,10,49.3,443.69998,Tarte au sucre,Confections
10563,2004-06-10 00:00:00,36,25,19,475,Inlagd Sill,Seafood
10563,2004-06-10 00:00:00,52,70,7,490,Filo Mix,Grains/Cereals
10564,2004-06-10 00:00:00,17,16,39,592.79999,Alice Mutton,Meat/Poultry
10564,2004-06-10 00:00:00,31,6,12.5,71.25,Gorgonzola Telino,Dairy Products
10564,2004-06-10 00:00:00,55,25,24,570,Pâté chinois,Meat/Poultry
10565,2004-06-11 00:00:00,24,25,4.5,101.25,Guaraná Fantástica,Beverages
10565,2004-06-11 00:00:00,64,18,33.25,538.64996,Wimmers gute Semmelknödel,Grains/Cereals
10566,2004-06-12 00:00:00,11,35,21,624.75,Queso Cabrales,Dairy Products
10566,2004-06-12 00:00:00,18,18,62.5,956.25,Carnarvon Tigers,Seafood
10566,2004-06-12 00:00:00,76,10,18,180,Lakkalikööri,Beverages
10567,2004-06-12 00:00:00,31,60,12.5,600,Gorgonzola Telino,Dairy Products
10567,2004-06-12 00:00:00,51,3,53,159,Manjimup Dried Apples,Produce
10567,2004-06-12 00:00:00,59,40,55,1760,Raclette Courdavault,Dairy Products
10568,2004-06-13 00:00:00,10,5,31,155,Ikura,Seafood
10569,2004-06-16 00:00:00,31,35,12.5,350,Gorgonzola Telino,Dairy Products
10569,2004-06-16 00:00:00,76,30,18,540,Lakkalikööri,Beverages
10570,2004-06-17 00:00:00,11,15,21,299.25,Queso Cabrales,Dairy Products
10570,2004-06-17 00:00:00,56,60,38,2166,Gnocchi di nonna Alice,Grains/Cereals
10571,2004-06-17 00:00:00,14,11,23.25,217.38751,Tofu,Produce
10571,2004-06-17 00:00:00,42,28,14,333.20001,Singaporean Hokkien Fried Mee,Grains/Cereals
10572,2004-06-18 00:00:00,16,12,17.45,188.45999,Pavlova,Confections
10572,2004-06-18 00:00:00,32,10,32,288,Mascarpone Fabioli,Dairy Products
10572,2004-06-18 00:00:00,40,50,18.4,920,Boston Crab Meat,Seafood
10572,2004-06-18 00:00:00,75,15,7.75,104.625,Rhönbräu Klosterbier,Beverages
10573,2004-06-19 00:00:00,17,18,39,702,Alice Mutton,Meat/Poultry
10573,2004-06-19 00:00:00,34,40,14,560,Sasquatch Ale,Beverages
10573,2004-06-19 00:00:00,53,25,32.8,820,Perth Pasties,Meat/Poultry
10574,2004-06-19 00:00:00,33,14,2.5,35,Geitost,Dairy Products
10574,2004-06-19 00:00:00,40,2,18.4,36.799999,Boston Crab Meat,Seafood
10574,2004-06-19 00:00:00,62,10,49.3,493,Tarte au sucre,Confections
10574,2004-06-19 00:00:00,64,6,33.25,199.5,Wimmers gute Semmelknödel,Grains/Cereals
10575,2004-06-20 00:00:00,59,12,55,660,Raclette Courdavault,Dairy Products
10575,2004-06-20 00:00:00,63,6,43.9,263.39999,Vegie-spread,Condiments
10575,2004-06-20 00:00:00,72,30,34.8,1044,Mozzarella di Giovanni,Dairy Products
10575,2004-06-20 00:00:00,76,10,18,180,Lakkalikööri,Beverages
10576,2004-06-23 00:00:00,1,10,18,180,Chai,Beverages
10576,2004-06-23 00:00:00,31,20,12.5,250,Gorgonzola Telino,Dairy Products
10576,2004-06-23 00:00:00,44,21,19.45,408.45001,Gula Malacca,Condiments
10577,2004-06-23 00:00:00,39,10,18,180,Chartreuse verte,Beverages
10577,2004-06-23 00:00:00,75,20,7.75,155,Rhönbräu Klosterbier,Beverages
10577,2004-06-23 00:00:00,77,18,13,234,Original Frankfurter grüne Soße,Condiments
10578,2004-06-24 00:00:00,35,20,18,360,Steeleye Stout,Beverages
10578,2004-06-24 00:00:00,57,6,19.5,117,Ravioli Angelo,Grains/Cereals
10579,2004-06-25 00:00:00,15,10,15.5,155,Genen Shouyu,Condiments
10579,2004-06-25 00:00:00,75,21,7.75,162.75,Rhönbräu Klosterbier,Beverages
10580,2004-06-26 00:00:00,14,15,23.25,331.3125,Tofu,Produce
10580,2004-06-26 00:00:00,41,9,9.65,82.5075,Jack's New England Clam Chowder,Seafood
10580,2004-06-26 00:00:00,65,30,21.05,599.92499,Louisiana Fiery Hot Pepper Sauce,Condiments
10581,2004-06-26 00:00:00,75,50,7.75,310,Rhönbräu Klosterbier,Beverages
10582,2004-06-27 00:00:00,57,4,19.5,78,Ravioli Angelo,Grains/Cereals
10582,2004-06-27 00:00:00,76,14,18,252,Lakkalikööri,Beverages
10583,2004-06-30 00:00:00,29,10,123.79,1237.9,Thüringer Rostbratwurst,Meat/Poultry
10583,2004-06-30 00:00:00,60,24,34,693.60004,Camembert Pierrot,Dairy Products
10583,2004-06-30 00:00:00,69,10,36,306,Gudbrandsdalsost,Dairy Products
10584,2004-06-30 00:00:00,31,50,12.5,593.75,Gorgonzola Telino,Dairy Products
10585,2004-07-01 00:00:00,47,15,9.5,142.5,Zaanse koeken,Confections
10586,2004-07-02 00:00:00,52,4,7,23.800001,Filo Mix,Grains/Cereals
10587,2004-07-02 00:00:00,26,6,31.23,187.38,Gumbär Gummibärchen,Confections
10587,2004-07-02 00:00:00,35,20,18,360,Steeleye Stout,Beverages
10587,2004-07-02 00:00:00,77,20,13,260,Original Frankfurter grüne Soße,Condiments
10588,2004-07-03 00:00:00,18,40,62.5,2000,Carnarvon Tigers,Seafood
10588,2004-07-03 00:00:00,42,100,14,1120,Singaporean Hokkien Fried Mee,Grains/Cereals
10589,2004-07-04 00:00:00,35,4,18,72,Steeleye Stout,Beverages
10590,2004-07-07 00:00:00,1,20,18,360,Chai,Beverages
10590,2004-07-07 00:00:00,77,60,13,741,Original Frankfurter grüne Soße,Condiments
10591,2004-07-07 00:00:00,3,14,10,140,Aniseed Syrup,Condiments
10591,2004-07-07 00:00:00,7,10,30,300,Uncle Bob's Organic Dried Pears,Produce
10591,2004-07-07 00:00:00,54,50,7.45,372.5,Tourtière,Meat/Poultry
10592,2004-07-08 00:00:00,15,25,15.5,368.125,Genen Shouyu,Condiments
10592,2004-07-08 00:00:00,26,5,31.23,148.3425,Gumbär Gummibärchen,Confections
10593,2004-07-09 00:00:00,20,21,81,1360.8,Sir Rodney's Marmalade,Confections
10593,2004-07-09 00:00:00,69,20,36,576,Gudbrandsdalsost,Dairy Products
10593,2004-07-09 00:00:00,76,4,18,57.600002,Lakkalikööri,Beverages
10594,2004-07-09 00:00:00,52,24,7,168,Filo Mix,Grains/Cereals
10594,2004-07-09 00:00:00,58,30,13.25,397.5,Escargots de Bourgogne,Seafood
10595,2004-07-10 00:00:00,35,30,18,405,Steeleye Stout,Beverages
10595,2004-07-10 00:00:00,61,120,28.5,2565,Sirop d'érable,Condiments
10595,2004-07-10 00:00:00,69,65,36,1755,Gudbrandsdalsost,Dairy Products
10596,2004-07-11 00:00:00,56,5,38,152,Gnocchi di nonna Alice,Grains/Cereals
10596,2004-07-11 00:00:00,63,24,43.9,842.88,Vegie-spread,Condiments
10596,2004-07-11 00:00:00,75,30,7.75,186,Rhönbräu Klosterbier,Beverages
10597,2004-07-11 00:00:00,24,35,4.5,126,Guaraná Fantástica,Beverages
10597,2004-07-11 00:00:00,57,20,19.5,390,Ravioli Angelo,Grains/Cereals
10597,2004-07-11 00:00:00,65,12,21.05,202.08,Louisiana Fiery Hot Pepper Sauce,Condiments
10598,2004-07-14 00:00:00,27,50,43.9,2195,Schoggi Schokolade,Confections
10598,2004-07-14 00:00:00,71,9,21.5,193.5,Flotemysost,Dairy Products
10599,2004-07-15 00:00:00,62,10,49.3,493,Tarte au sucre,Confections
10600,2004-07-16 00:00:00,54,4,7.45,29.799999,Tourtière,Meat/Poultry
10600,2004-07-16 00:00:00,73,30,15,450,Röd Kaviar,Seafood
10601,2004-07-16 00:00:00,13,60,6,360,Konbu,Seafood
10601,2004-07-16 00:00:00,59,35,55,1925,Raclette Courdavault,Dairy Products
10602,2004-07-17 00:00:00,77,5,13,48.75,Original Frankfurter grüne Soße,Condiments
10603,2004-07-18 00:00:00,22,48,21,1008,Gustaf's Knäckebröd,Grains/Cereals
10603,2004-07-18 00:00:00,49,25,20,475,Maxilaku,Confections
10604,2004-07-18 00:00:00,48,6,12.75,68.849998,Chocolade,Confections
10604,2004-07-18 00:00:00,76,10,18,162,Lakkalikööri,Beverages
10605,2004-07-21 00:00:00,16,30,17.45,497.32498,Pavlova,Confections
10605,2004-07-21 00:00:00,59,20,55,1045,Raclette Courdavault,Dairy Products
10605,2004-07-21 00:00:00,60,70,34,2261,Camembert Pierrot,Dairy Products
10605,2004-07-21 00:00:00,71,15,21.5,306.375,Flotemysost,Dairy Products
10606,2004-07-22 00:00:00,4,20,22,352,Chef Anton's Cajun Seasoning,Condiments
10606,2004-07-22 00:00:00,55,20,24,384,Pâté chinois,Meat/Poultry
10606,2004-07-22 00:00:00,62,10,49.3,394.39999,Tarte au sucre,Confections
10607,2004-07-22 00:00:00,7,45,30,1350,Uncle Bob's Organic Dried Pears,Produce
10607,2004-07-22 00:00:00,17,100,39,3900,Alice Mutton,Meat/Poultry
10607,2004-07-22 00:00:00,33,14,2.5,35,Geitost,Dairy Products
10607,2004-07-22 00:00:00,40,42,18.4,772.79999,Boston Crab Meat,Seafood
10607,2004-07-22 00:00:00,72,12,34.8,417.60001,Mozzarella di Giovanni,Dairy Products
10608,2004-07-23 00:00:00,56,28,38,1064,Gnocchi di nonna Alice,Grains/Cereals
10609,2004-07-24 00:00:00,1,3,18,54,Chai,Beverages
10609,2004-07-24 00:00:00,10,10,31,310,Ikura,Seafood
10609,2004-07-24 00:00:00,21,6,10,60,Sir Rodney's Scones,Confections
10610,2004-07-25 00:00:00,36,21,19,299.25,Inlagd Sill,Seafood
10611,2004-07-25 00:00:00,1,6,18,108,Chai,Beverages
10611,2004-07-25 00:00:00,2,10,19,190,Chang,Beverages
10611,2004-07-25 00:00:00,60,15,34,510,Camembert Pierrot,Dairy Products
10612,2004-07-28 00:00:00,10,70,31,2170,Ikura,Seafood
10612,2004-07-28 00:00:00,36,55,19,1045,Inlagd Sill,Seafood
10612,2004-07-28 00:00:00,49,18,20,360,Maxilaku,Confections
10612,2004-07-28 00:00:00,60,40,34,1360,Camembert Pierrot,Dairy Products
10612,2004-07-28 00:00:00,76,80,18,1440,Lakkalikööri,Beverages
10613,2004-07-29 00:00:00,13,8,6,43.199997,Konbu,Seafood
10613,2004-07-29 00:00:00,75,40,7.75,310,Rhönbräu Klosterbier,Beverages
10614,2004-07-29 00:00:00,11,14,21,294,Queso Cabrales,Dairy Products
10614,2004-07-29 00:00:00,21,8,10,80,Sir Rodney's Scones,Confections
10614,2004-07-29 00:00:00,39,5,18,90,Chartreuse verte,Beverages
10615,2004-07-30 00:00:00,55,5,24,120,Pâté chinois,Meat/Poultry
10616,2004-07-31 00:00:00,38,15,263.5,3754.875,Côte de Blaye,Beverages
10616,2004-07-31 00:00:00,56,14,38,532,Gnocchi di nonna Alice,Grains/Cereals
10616,2004-07-31 00:00:00,70,15,15,213.75,Outback Lager,Beverages
10616,2004-07-31 00:00:00,71,15,21.5,306.375,Flotemysost,Dairy Products
